kullback_leibler_divergence,top_k_categorical_accuracy,adam,softsign,softmax,0.998833443,0.9673
binary_crossentropy,top_k_categorical_accuracy,rmsprop,softsign,sigmoid,0.998333422,0.9673
categorical_crossentropy,binary_accuracy,adamax,softsign,softmax,0.99208351,0.9672
kullback_leibler_divergence,acc,adam,tanh,softmax,0.967166709,0.9672
categorical_hinge,binary_accuracy,adam,softsign,softplus,0.679241742,0.9671
categorical_crossentropy,binary_accuracy,adam,softsign,softmax,0.993566828,0.9671
binary_crossentropy,acc,rmsprop,softsign,softmax,0.993466837,0.9671
binary_crossentropy,acc,nadam,softplus,softmax,0.993466839,0.9671
kullback_leibler_divergence,top_k_categorical_accuracy,adam,softsign,softmax,0.998750098,0.967
poisson,categorical_accuracy,nadam,softsign,softplus,0.967166695,0.9669
poisson,binary_accuracy,adam,softsign,softmax,0.993625167,0.9669
kullback_leibler_divergence,top_k_categorical_accuracy,rmsprop,tanh,softmax,0.99883344,0.9669
categorical_crossentropy,categorical_accuracy,adamax,tanh,sigmoid,0.964250036,0.9669
binary_crossentropy,acc,adamax,softsign,softmax,0.992666846,0.9668
kullback_leibler_divergence,binary_accuracy,rmsprop,tanh,softmax,0.993608492,0.9668
categorical_hinge,acc,rmsprop,softsign,softplus,0.958916694,0.9667
kullback_leibler_divergence,acc,rmsprop,tanh,softmax,0.965583377,0.9667
kullback_leibler_divergence,acc,adam,softplus,softmax,0.962083367,0.9667
kullback_leibler_divergence,binary_accuracy,rmsprop,softplus,softmax,0.993025186,0.9667
kullback_leibler_divergence,top_k_categorical_accuracy,adam,tanh,softmax,0.99883343,0.9667
kullback_leibler_divergence,acc,adam,tanh,softmax,0.96625004,0.9666
categorical_crossentropy,top_k_categorical_accuracy,adamax,softsign,softplus,0.998666768,0.9665
poisson,acc,nadam,softsign,softplus,0.964000039,0.9664
categorical_crossentropy,categorical_accuracy,rmsprop,tanh,softplus,0.969166711,0.9664
binary_crossentropy,acc,adam,tanh,softmax,0.993816843,0.9664
kullback_leibler_divergence,acc,rmsprop,softplus,softmax,0.963916709,0.9664
categorical_crossentropy,top_k_categorical_accuracy,nadam,sigmoid,sigmoid,0.998666766,0.9663
poisson,top_k_categorical_accuracy,nadam,tanh,softplus,0.998583431,0.9662
categorical_crossentropy,categorical_accuracy,rmsprop,softsign,softmax,0.961416716,0.9661
poisson,acc,rmsprop,softsign,sigmoid,0.967250034,0.9661
categorical_crossentropy,categorical_accuracy,adamax,softsign,sigmoid,0.96375003,0.9661
poisson,acc,nadam,tanh,softplus,0.964833379,0.966
categorical_crossentropy,binary_accuracy,adamax,tanh,softplus,0.922116846,0.9659
categorical_crossentropy,top_k_categorical_accuracy,rmsprop,softsign,softplus,0.99891677,0.9659
binary_crossentropy,top_k_categorical_accuracy,rmsprop,tanh,softmax,0.998833435,0.9659
categorical_hinge,binary_accuracy,rmsprop,softsign,softplus,0.821283447,0.9658
categorical_hinge,top_k_categorical_accuracy,nadam,softsign,softplus,0.997916766,0.9658
categorical_crossentropy,binary_accuracy,nadam,sigmoid,sigmoid,0.908991851,0.9657
binary_crossentropy,categorical_accuracy,rmsprop,softplus,softmax,0.965583372,0.9656
binary_crossentropy,categorical_accuracy,nadam,softplus,softmax,0.966916708,0.9656
kullback_leibler_divergence,categorical_accuracy,rmsprop,softplus,softmax,0.96458337,0.9656
binary_crossentropy,top_k_categorical_accuracy,nadam,tanh,softmax,0.999166774,0.9655
binary_crossentropy,acc,adam,softplus,softmax,0.992408492,0.9654
categorical_crossentropy,binary_accuracy,adagrad,tanh,sigmoid,0.920433491,0.9654
kullback_leibler_divergence,binary_accuracy,adam,tanh,softmax,0.993475166,0.9652
categorical_crossentropy,acc,rmsprop,tanh,softplus,0.9636667,0.9651
categorical_crossentropy,categorical_accuracy,nadam,sigmoid,softplus,0.962333369,0.9651
binary_crossentropy,categorical_accuracy,rmsprop,softplus,softmax,0.961750028,0.9651
binary_crossentropy,categorical_accuracy,rmsprop,softsign,sigmoid,0.967166712,0.9651
poisson,categorical_accuracy,adamax,softsign,softmax,0.959166716,0.965
binary_crossentropy,top_k_categorical_accuracy,rmsprop,softplus,softmax,0.998583446,0.965
kullback_leibler_divergence,categorical_accuracy,rmsprop,softplus,softmax,0.96458338,0.965
kullback_leibler_divergence,top_k_categorical_accuracy,adam,tanh,softmax,0.998666756,0.965
categorical_hinge,categorical_accuracy,adam,softsign,softplus,0.962416716,0.9649
categorical_hinge,top_k_categorical_accuracy,rmsprop,softsign,softplus,0.997416737,0.9649
categorical_crossentropy,binary_accuracy,adagrad,tanh,sigmoid,0.925466845,0.9649
categorical_hinge,top_k_categorical_accuracy,adam,softsign,softplus,0.997916766,0.9648
